name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boise, Idaho",2021-09-18,83.1,61.9,69.5,80.4,61.9,69.1,31.2,27,0,0,0,,0,0,41.9,24.1,182,1007.8,12.9,9.9,94.9,8.1,7,,2021-09-18T07:27:52,2021-09-18T19:48:53,0.47,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-19,64.1,53.1,57.8,64.1,53.1,57.8,43,60.2,0.06,100,16.67,rain,0,0,32.2,17.2,206.8,1014.4,76,9.8,143.3,12.3,8,,2021-09-19T07:29:00,2021-09-19T19:47:03,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-20,66,41,54.5,66,37.2,53.5,36.7,54.8,0,0,0,,0,0,20.8,12.7,238,1026.1,1.2,9.9,277.6,23.9,8,,2021-09-20T07:30:08,2021-09-20T19:45:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-21,75.8,46.9,60.2,75.8,41,59.1,31,37.1,0,0,0,,0,0,25.3,14.9,140.5,1027.3,0,9.9,245.9,21.2,8,,2021-09-21T07:31:15,2021-09-21T19:43:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-22,81,53.8,66.5,79.1,53.8,66.3,31.9,28.5,0,0,0,,0,0,29.8,14.6,193.7,1018.9,14.6,9.5,188.2,16.2,8,,2021-09-22T07:32:23,2021-09-22T19:41:33,0.52,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-23,77,52.1,63.7,77,52.1,63.7,40.3,44.9,0,0,0,,0,0,26.3,16.1,297.3,1019.8,3.8,9.4,226,19.5,8,,2021-09-23T07:33:31,2021-09-23T19:39:43,0.53,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-24,83,52.8,66.3,80.4,52.8,65.8,37.8,38,0,0,0,,0,0,,12.5,171.6,1018.7,0,9.9,230.5,20,8,,2021-09-24T07:34:39,2021-09-24T19:37:53,0.56,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-25,86,53.8,69.8,82.7,53.8,69.1,36,31.4,0,0,0,,0,0,,11.3,176.8,1012.6,0,9.9,225.7,19.4,8,,2021-09-25T07:35:48,2021-09-25T19:36:04,0.6,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-26,84.9,58.7,71.9,81.8,58.7,71,30.8,23.5,0,0,0,,0,0,,11.1,124.1,1009.6,0,9.9,220.4,19.1,8,,2021-09-26T07:36:56,2021-09-26T19:34:14,0.64,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-27,84.8,53.8,70.1,81.9,53.8,69.4,23.1,19.9,0,0,0,,0,0,19.6,13.8,125,1008.3,0,9.9,198.9,17.1,8,,2021-09-27T07:38:05,2021-09-27T19:32:25,0.68,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-28,69.1,47,54.4,69.1,40.7,53.3,39.5,60.4,0.15,100,25,rain,0,0,40,21.3,299,1014.3,50.1,9.6,155.4,13.4,7,,2021-09-28T07:39:14,2021-09-28T19:30:36,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-29,65,38.9,51.3,65,33.9,50.2,33.5,55.3,0,0,0,,0,0,17.2,13.8,227.6,1021.4,0,9.9,224.1,19.5,8,,2021-09-29T07:40:23,2021-09-29T19:28:47,0.77,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-09-30,71.1,42.8,55.7,71.1,37.5,54.1,29.9,41.3,0,0,0,,0,0,,13.7,149,1023.5,0,9.9,230.1,19.9,8,,2021-09-30T07:41:32,2021-09-30T19:26:58,0.82,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-01,71,44.8,56.8,71,39.5,56.2,30.3,38.4,0,0,0,,0,0,,10.1,173.8,1020.9,0.1,9.8,194.5,16.9,8,,2021-10-01T07:42:42,2021-10-01T19:25:10,0.87,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-02,76.9,48.6,60.6,76.9,44.3,59.7,31.7,35.9,0,0,0,,0,0,,11.1,119.3,1021,0,9.9,215.2,18.4,8,,2021-10-02T07:43:51,2021-10-02T19:23:23,0.91,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-03,83,46.8,64.1,80.3,45,63.6,28.5,28.8,0,0,0,,0,0,,9.1,128.1,1017.9,0,9.9,212.7,18.3,8,,2021-10-03T07:45:01,2021-10-03T19:21:35,0.95,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-04,87,48.7,67,83.6,46.9,66.4,27.2,25.4,0,0,0,,0,0,,14.7,141.1,1013.2,0,9.9,210.3,18.1,8,,2021-10-04T07:46:12,2021-10-04T19:19:48,0.98,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-05,82.1,55.8,67,79.7,55.8,66.6,24.1,20.6,0,0,0,,0,0,19.7,13.7,165,1010.3,0.2,9.9,157.3,13.7,6,,2021-10-05T07:47:22,2021-10-05T19:18:02,1,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-06,70,55.1,62.3,70,55.1,62.3,34.2,35.8,0,0,0,,0,0,26.4,20.6,249.1,1011.9,16.3,9.9,180.7,15.6,7,,2021-10-06T07:48:33,2021-10-06T19:16:16,0,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-07,70,48,56.9,70,45.4,56.7,39.1,53.3,0,0,0,,0,0,20.8,14.7,162.5,1015.2,40.9,9.9,143.6,12.4,6,,2021-10-07T07:49:44,2021-10-07T19:14:30,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-08,61,50.1,55.6,61,50.1,55.6,48.6,77.8,0.4,100,25,rain,0,0,21.9,15.9,204.3,1011.5,84.1,8.6,35,3.2,2,,2021-10-08T07:50:55,2021-10-08T19:12:45,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-09,61.1,44.1,52.2,61.1,38.9,50.6,36.1,56.8,0.06,100,8.33,rain,0,0,34.4,19.5,287.2,1018.2,30.5,9.9,186.3,16.1,7,,2021-10-09T07:52:07,2021-10-09T19:11:01,0.06,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-10,63,43.9,52.1,63,38.6,50.1,35.3,55.5,0.02,100,8.33,rain,0,0,25.3,14,150.8,1017,54.6,9.8,124.6,10.9,5,,2021-10-10T07:53:19,2021-10-10T19:09:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-11,56,39,46.4,56,31,40.8,27.3,50.1,0.02,100,4.17,rain,0,0,40.3,27.8,319.9,1010.7,52.9,9.9,151.7,13.1,7,,2021-10-11T07:54:31,2021-10-11T19:07:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-12,55.1,37.1,45,55.1,29.4,40.2,20.3,38.9,0,0,0,,0,0,30.5,21.9,314.6,1013.1,0,9.9,199.4,17.1,7,,2021-10-12T07:55:43,2021-10-12T19:05:52,0.21,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-13,46.2,35,40.1,46.2,29.1,37.7,27.2,60.2,0,0,0,,0,0,,8.9,143.4,1016.3,56.7,9.9,80.5,6.9,3,,2021-10-13T07:56:56,2021-10-13T19:04:10,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-14,55.2,34.1,43.1,55.2,29.8,41.6,28.7,60.3,0,0,0,,0,0,29.8,11.3,253,1023,36.7,9.9,175.1,15.2,7,,2021-10-14T07:58:09,2021-10-14T19:02:30,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-15,65,40.8,51.1,65,34.5,48.4,26.7,41.7,0,0,0,,0,0,17.2,14.8,128.7,1025.8,9.4,9.9,183.5,15.7,7,,2021-10-15T07:59:23,2021-10-15T19:00:49,0.37,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-16,73.1,38.2,54.7,73.1,35.5,53.8,26.7,38.3,0,0,0,,0,0,33.3,18.6,122.5,1022.1,0,9.9,183.7,15.7,7,,2021-10-16T08:00:37,2021-10-16T18:59:10,0.42,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-17,74.9,43.2,58.3,74.9,40.4,56.8,25.3,32.4,0,0,0,,0,0,32.2,20.7,134.1,1008.4,0,9.9,165.9,14.4,7,,2021-10-17T08:01:51,2021-10-17T18:57:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-18,62.1,48.9,55.8,62.1,48.9,55.7,30.2,38.2,0,0,0,,0,0,,7,253.4,1004.1,18.6,9.9,84.5,7.3,5,,2021-10-18T08:03:05,2021-10-18T18:55:55,0.48,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-19,65,38.9,52.6,65,35.5,52.1,33.5,50.9,0,0,0,,0,0,,10.4,181.8,1013.1,2.2,9.9,161,14.1,6,,2021-10-19T08:04:20,2021-10-19T18:54:18,0.49,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-20,68,55.1,60.2,68,55.1,60.2,33.7,37.6,0,0,0,,0,0,31.1,17.3,138.1,1014.7,53.1,9.9,78.5,6.8,4,,2021-10-20T08:05:35,2021-10-20T18:52:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-21,74.9,52.9,63.6,74.9,52.9,63.6,36.2,37.7,0,0,0,,0,0,26.4,19.9,137.6,1017.3,26.5,9.9,163.5,14.1,7,,2021-10-21T08:06:50,2021-10-21T18:51:08,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-22,70,45,59.4,70,41.8,58.6,37.9,51.1,0.39,100,20.83,rain,0,0,43.5,22.2,168.8,1008.7,69.4,8.7,28.3,2.4,2,,2021-10-22T08:08:06,2021-10-22T18:49:35,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-23,54,43,48.7,54,40.3,47.2,41.2,76.2,0,0,0,,0,0,,8,115.1,1009.8,81.7,9.9,56.1,4.8,3,,2021-10-23T08:09:22,2021-10-23T18:48:02,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-24,55.1,47,50.6,55.1,41.1,47.5,43.6,77.2,0.48,100,50,rain,0,0,37.8,25.2,117,1002.5,93.9,9.1,16.1,1.4,1,,2021-10-24T08:10:38,2021-10-24T18:46:31,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-25,53.1,43,49,53.1,41.4,47.2,44.8,85.3,0.4,100,45.83,rain,0,0,26.4,13.5,111.3,1002.4,86.3,9.6,23.5,1.8,1,,2021-10-25T08:11:55,2021-10-25T18:45:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-26,53.1,39.8,46,53.1,36.5,43.7,39.1,78,0.03,100,8.33,rain,0,0,,15.9,149.1,1014.4,80.9,9.8,77.7,6.9,4,,2021-10-26T08:13:12,2021-10-26T18:43:32,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-27,60.2,47,52.5,60.2,42.3,50.8,40.2,64.4,0,0,0,,0,0,19.7,13.8,207.5,1022,92,9.8,120.5,10.2,5,,2021-10-27T08:14:29,2021-10-27T18:42:05,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-28,69.2,49.9,57.7,69.2,47.7,57.5,42.8,58.6,0,0,0,,0,0,17.2,13.8,120,1024.3,57.6,9.9,125.6,10.9,6,,2021-10-28T08:15:46,2021-10-28T18:40:38,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-29,70.1,50,58.8,70.1,45.9,58.5,43.7,59.5,0,0,0,,0,0,,17.7,182,1015.3,6.2,9.9,126.5,10.9,5,,2021-10-29T08:17:04,2021-10-29T18:39:13,0.79,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-30,59,42.2,50,59,40.4,49.2,41.7,73.9,0,0,0,,0,0,,9.3,291.4,1016.2,45.4,9.9,100.4,8.7,5,,2021-10-30T08:18:21,2021-10-30T18:37:50,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-10-31,56,40.9,47.7,56,37.1,47,38.3,70.4,0,0,0,,0,0,,6.9,235.7,1015.5,34.2,9.9,93.2,8,6,,2021-10-31T08:19:39,2021-10-31T18:36:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-11-01,55.1,40.9,47.9,55.1,39,46.4,42.4,82,0.14,100,29.17,rain,0,0,17.2,13.8,143.4,1018.1,45.2,8.8,51.3,4.4,3,,2021-11-01T08:20:58,2021-11-01T18:35:07,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-11-02,60.1,47.9,51.8,60.1,46,51.3,45.9,81.4,0.03,100,4.17,rain,0,0,,5.8,224.4,1023.6,44.9,9.1,130,11.2,5,,2021-11-02T08:22:16,2021-11-02T18:33:48,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-11-03,64.9,43,52.2,64.9,39.5,51.1,41.3,68.4,0,0,0,,0,0,21.9,14.8,105.3,1023.3,0.6,9.8,132,11.3,5,,2021-11-03T08:23:35,2021-11-03T18:32:30,0.99,Clear,Clear conditions throughout the day.,clear-day,"KBOI,KEUL,72681524106,BOII,TT289,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-11-04,62,48.1,55.6,62,43,55,41.4,59.2,0.03,100,4.17,rain,0,0,39.1,22.6,160.3,1013.5,53.4,9.9,53.3,4.5,4,,2021-11-04T08:24:53,2021-11-04T18:31:14,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,LLAI1,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-11-05,63,42.2,53.2,63,38.5,51.7,34.9,53.2,0,0,0,,0,0,42.9,21.8,163.9,1016.6,21.6,9.9,96.2,8.2,5,,2021-11-05T08:26:12,2021-11-05T18:29:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
"Boise, Idaho",2021-11-06,57.8,47,51.9,57.8,45.9,51.6,37.4,58.9,0.02,100,4.17,rain,0,0,24.2,12.7,189.7,1014.9,82,9.9,62.3,5.4,4,,2021-11-06T08:27:31,2021-11-06T18:28:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KBOI,KEUL,72681524106,BOII,72681394195,72681024131,KMUO"
